Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-06-13,0.34810787231702,train,1.0428323,train,0.7408982567011895,train,1.5431869,train,1.0360786330482723
2020-06-14,0.2010167862218936,train,1.0292451,train,0.4777841578817998,train,1.4386069,train,1.218562659467547
2020-06-15,0.7193912941926641,train,0.9861337,train,0.7824583280322674,train,1.4746599,train,0.7020598067010203
2020-06-16,0.3730353379906367,train,1.0371644,train,0.4884224674083941,train,1.5431869,train,0.728908114983569
2020-06-17,2.738454427779605,train,1.0746665,train,2.030583483657108,train,1.55971,train,0.7485626234501458
2020-06-18,1.729149711006111,train,1.1348383,train,1.6645596192038312,train,1.62853,train,1.5482534486847728
2020-06-19,0.9025811207312332,train,1.1903355,train,0.8860642869996416,train,1.4279653,train,0.5955718641095603
2020-06-20,0.552212160417347,train,1.1763419,train,0.8669138343249501,train,1.7405965,train,0.3893455837693915
2020-06-21,1.022935370234095,train,1.1511053,train,0.97268012034245,train,1.5109819,train,0.805026421152682
2020-06-22,0.7444082296674301,train,1.1592757,train,1.0183093557107212,train,1.4386069,train,0.5468000708459926
2020-06-23,0.3121750714184585,train,1.1851944,train,0.4662667247996135,train,1.55971,train,0.9494403709950352
2020-06-24,0.4147232486446389,train,1.1884974,train,0.5837433094311315,train,1.7405965,train,0.7778976212054988
2020-06-25,1.8799509273316783,train,1.1458528,train,1.461944673530327,train,1.55971,train,1.0753399599035809
2020-06-26,0.8398999505238683,train,1.2764283,train,1.2441381151337894,train,1.7042744,train,1.2403955292773536
2020-06-27,1.3368582843108796,train,1.2249367,train,1.1817232526507917,train,1.6383876,train,0.8733097407752837
2020-06-28,0.97077287599299,train,1.2247274,train,1.1270751644916024,train,1.596032,train,1.3573935762651188
2020-06-29,0.7806224979323902,train,1.16942,train,0.96111956130624,train,1.5831714,train,0.1613400408624727
2020-06-30,1.409182856111807,train,1.1906644,train,1.341752151905805,train,1.5109819,train,0.6059672972646584
2020-07-01,2.954424630672552,train,1.191917,train,2.0884591129425485,train,2.1909344,train,1.4020474585084075
2020-07-02,0.7793512413556868,train,1.2700346,train,1.179395630213201,train,1.7730945,train,1.4785839384608148
2020-07-03,2.304224712610933,train,1.1962322,train,1.9820855877680987,train,1.5130154,train,1.275396052242881
2020-07-04,2.207136362714829,train,1.1720552,train,1.7949853139685927,train,2.0611687,train,1.5179799043093003
2020-07-05,1.2234897140103504,train,1.2357886,train,1.4940006406496975,train,1.62853,train,1.2905399361174412
2020-07-06,0.6698424436843388,train,1.1783562,train,0.8225335672315458,train,1.596032,train,1.2688005496713268
2020-07-07,2.0871208100906458,train,1.304246,train,1.7634886704914856,train,1.6383876,train,1.0357812296682365
2020-07-08,0.3027247518724999,train,1.366374,train,0.6738667717867954,train,1.62853,train,1.059117591878178
2020-07-09,1.2713112999837726,train,1.2658927,train,1.3808038176060902,train,1.6383876,train,0.7809364157529121
2020-07-10,1.5992087013948306,train,1.3561344,train,1.4638096453699403,train,1.5109819,train,1.8451487317875628
2020-07-11,0.0806220584778462,train,1.3412873,train,0.3750257098854859,train,1.3535568,train,1.083477320978815
2020-07-12,0.8788478225145714,train,1.2700889,train,1.0089502750550037,train,1.5109819,train,0.4707833468764496
2020-07-13,0.4934480973333447,train,1.2527803,train,0.6399224664715147,train,1.7405965,train,0.8808013159825336
2020-07-14,0.7212808189240798,train,1.3922558,train,0.9242773896283942,train,1.5831714,train,0.9532397546872372
2020-07-15,0.7786180005539735,train,1.3301704,train,0.8613178259461319,train,1.7042744,train,1.626186974325506
2020-07-16,1.1914152843570252,train,1.3232266,train,1.567927716105063,train,1.7042744,train,1.283382699909551
2020-07-17,3.9874068552350734,train,1.2495753,train,3.270348179000792,train,1.7042744,train,1.335395003263976
2020-07-18,0.901258613632955,train,1.455204,train,1.4403123667973154,train,1.3020718,train,1.414561464061584
2020-07-19,1.6831915769216597,train,1.2798122,train,1.4899041710216545,train,1.6575799,train,0.6368550788091056
2020-07-20,1.773956603869982,train,1.2388053,train,1.5696892591747442,train,1.7405965,train,1.5696767705859254
2020-07-21,2.0101179321087304,train,1.3208804,train,1.623176027237874,train,1.5831714,train,1.504214037585521
2020-07-22,7.520900048323763,train,1.2307292,train,4.518369727470646,train,3.2428253,train,1.7356710272594105
2020-07-23,0.7875880414650491,train,1.9141244,train,1.2146828834568584,train,1.3020718,train,2.337257741887043
2020-07-24,0.8337241437828343,train,1.25702,train,1.00389498339814,train,1.6575799,train,1.117544178595804
2020-07-25,1.4532559397682223,train,1.269081,train,1.3391021490862582,train,1.669687,train,1.8393146519607035
2020-07-26,0.6809830918086858,train,1.286409,train,0.6869794417033181,train,1.3434062,train,1.3287098870723844
2020-07-27,0.3060345478319902,train,1.1426952,train,0.3985946871227278,train,1.4191777,train,0.9545717081856891
2020-07-28,0.6816658979097681,train,1.0101413,train,0.6702144893216821,train,1.596032,train,0.6959835407629843
2020-07-29,1.7627575083313238,train,1.004552,train,1.7765870063850016,train,1.6383876,train,0.796316014880228
2020-07-30,3.304993467255219,train,1.0430999,train,2.5036009820034044,train,1.7829521,train,1.8756544005606672
2020-07-31,3.073225212920414,train,1.5141603,train,2.6466889883632243,train,2.3765733,train,1.5284723419271962
2020-08-01,0.1664637721459027,train,1.477666,train,0.514410487475426,train,1.5434799,train,1.7146040298394838
2020-08-02,1.2029062408784643,train,1.1390034,train,1.4102693038655367,train,1.4279653,train,1.3692752104433306
2020-08-03,0.1497995481684192,train,1.1498467,train,0.8161763994294631,train,1.5008314,train,0.3549132529019012
2020-08-04,2.636687584074213,train,1.0855646,train,2.295315102118301,train,1.8963218,train,1.4305215892220695
2020-08-05,0.412201737806486,train,1.0862787,train,0.7171691424544827,train,1.5434799,train,1.0372024947793546
2020-08-06,3.815176596437617,train,1.034115,train,2.810332164054204,train,2.0771337,train,1.0707075221869813
2020-08-07,1.3336398997251708,train,1.4384394,train,1.4566810615578758,train,1.7213821,train,2.0089849932814827
2020-08-08,0.5870225032774898,train,1.0310026,train,0.9091522588122892,train,1.4178147,train,0.2557247672420726
2020-08-09,0.8351353108472437,train,1.405741,train,1.358567361415098,train,1.6383876,train,1.562938952494888
2020-08-10,1.077424195366705,train,1.2995867,train,1.2402806689021555,train,1.7829521,train,1.6242609824429874
2020-08-11,1.1163322002213376,train,1.1430393,train,1.042691134140841,train,1.5831714,train,1.7934075291899236
2020-08-12,0.6266806543559487,train,1.0805209,train,0.9350805691420504,train,1.4746599,train,1.1162848745612668
2020-08-13,3.636764417087479,train,1.0261858,train,3.0105686912070264,train,1.8539662,train,1.3050338631584375
2020-08-14,1.2992820282485815,train,1.3152465,train,1.831580173502888,train,1.793687,train,1.1080367862550429
2020-08-15,1.7002377428534146,train,1.3270029,train,1.7658439092633746,train,1.4178147,train,1.530938625980258
2020-08-16,0.0982265378326265,train,1.6052132,train,0.721840298024318,train,1.6383876,train,1.491935863564129
2020-08-17,2.340342463527248,train,1.2564934,train,1.941541421617612,train,1.6383876,train,1.4189291748700523
2020-08-18,3.193799238348068,train,1.2815446,train,2.3323143369159185,train,1.8828747,train,2.1402929347481567
2020-08-19,0.7150398499075876,train,1.36648,train,1.077983588392368,train,1.5434799,train,1.5551937623148768
2020-08-20,0.0843881906620056,train,1.1655182,train,0.3399921188569956,train,1.4178147,train,1.2148404587762738
2020-08-21,1.298991657452344,train,1.1103176,train,1.2523046936180495,train,1.5008314,train,1.2760597120897
2020-08-22,0.1077101662365514,train,1.1030121,train,0.6037386921249531,train,1.5831714,train,0.6741397621003664
2020-08-23,0.6037726501179205,train,1.066285,train,0.9333216767643951,train,1.4645094,train,0.5797093120786915
2020-08-24,0.8363008063477586,train,1.0602133,train,1.176684862815805,train,1.5008314,train,1.7863254309166978
2020-08-25,2.4236142113548897,train,1.0915577,train,1.5286785376126932,train,1.3434062,train,1.4037983789432775
2020-08-26,0.3252035386377343,train,0.92788947,train,0.6580013231250316,train,1.7730945,train,0.9246164849935194
2020-08-27,0.1220752949159428,train,0.9039939,train,0.6748758625048992,train,1.4645094,train,0.025019393668161
2020-08-28,3.3196409533206706,train,0.99220836,train,2.8063859229833543,train,1.7829521,train,0.6620833870571124
2020-08-29,1.5519376679876329,train,1.0489262,train,1.653078886952864,train,1.7213821,train,1.2521799190035403
2020-08-30,0.0364400364405488,train,1.0901809,train,0.3107328932080666,train,1.4178147,train,0.6624147749781679
2020-08-31,0.513684903029952,train,1.1042461,train,0.6976753934925144,train,1.5109819,train,1.2062672021564134
2020-09-01,1.6049255453279232,train,1.033883,train,1.5076802399004754,train,1.5109819,train,0.6572582853839393
2020-09-02,0.3037208105449671,train,0.99962753,train,0.6292670417311217,train,1.4386069,train,0.2519549738279552
2020-09-03,0.0760167273397525,train,1.0239753,train,0.7146145489514583,train,1.6383876,train,0.3526866925640308
2020-09-04,2.402517958699005,train,0.9890445,train,1.9528548225044056,train,1.6383876,train,0.6337830811604737
2020-09-05,1.7582809300030866,train,0.98907393,train,1.8389174758719853,train,2.0611687,train,0.9832974269711676
2020-09-06,0.3250724220450234,train,1.0784515,train,0.8192042329531485,train,1.4645094,train,0.5829524898554196
