Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-03-13,1.9427067960261155,train,1.6954545,train,1.6696960709242727,train,1.8942918,train,2.79987132595714
2020-03-14,1.1161971158534345,train,0.8392286,train,1.2853995453928406,train,1.2880143,train,1.553548036576579
2020-03-15,0.6741892823474449,train,1.0244635,train,1.3452317879297808,train,1.2880143,train,1.2769032757700716
2020-03-16,1.1963252948501308,train,1.9666513,train,1.3998100998594898,train,1.3390822,train,0.9101444001631438
2020-03-17,0.967125526517775,train,3.261556,train,1.3028973202219094,train,1.3390822,train,0.7771762235306446
2020-03-18,4.883644011289098,train,3.55342,train,3.2183225146811942,train,2.7374835,train,3.4304837389604748
2020-03-19,7.658391551454409,train,4.057538,train,5.930790360660455,train,4.756741,train,5.186532468550896
2020-03-20,2.581061409648843,train,3.2589893,train,3.3182190254781507,train,2.327827,train,3.3883675058728526
2020-03-21,0.1341637271150786,train,1.5638976,train,1.005818432205537,train,1.4549077,train,0.5360825068705233
2020-03-22,0.0565309975216359,train,1.2571322,train,0.9901929898860116,train,1.2880143,train,0.987381110051351
2020-03-23,1.20895899577306,train,2.0201242,train,1.5711100196394103,train,1.682506,train,1.4908584751370575
2020-03-24,3.524772421650577,train,3.0999346,train,3.1923892535510703,train,2.9067953,train,2.663651952184757
2020-03-25,3.4047507053401,train,4.0269995,train,3.3724542565260505,train,2.6665435,train,3.426766290118086
2020-03-26,4.163995111793222,train,3.8802085,train,3.851526859992077,train,3.3667493,train,4.125862364620244
2020-03-27,7.321355909118174,train,3.9064615,train,5.3914626893091855,train,4.756741,train,4.636412015643996
2020-03-28,2.254793138616029,train,3.3361902,train,3.054085484954098,train,2.1094954,train,2.623800903774753
2020-03-29,2.1659056793209683,train,2.521354,train,2.285172391609726,train,2.0056336,train,1.657689997180863
2020-03-30,3.0233952818435723,train,2.7766893,train,2.7691253607286983,train,2.542027,train,2.5133553577854557
2020-03-31,0.2093364800463322,train,2.458941,train,1.2085914620254754,train,1.5878664,train,1.0599777293030186
2020-04-01,3.0144502797969013,train,2.2971761,train,2.698560255822052,train,2.4131284,train,1.9898016366098912
2020-04-02,2.8470161678474364,train,2.8992321,train,2.7360193386473863,train,2.244656,train,2.631673940040409
2020-04-03,3.7998167930129023,train,2.966476,train,3.3550134647298817,train,2.9300547,train,3.0744467727850253
2020-04-04,2.489985335026472,train,2.5739186,train,2.577271535670949,train,2.1210513,train,2.455318511905768
2020-04-05,1.0450388660914405,train,1.9875547,train,1.3772282063517698,train,1.6346477,train,1.591174985521458
2020-04-06,2.956527830207942,train,1.8464787,train,2.5010061322791763,train,2.3944075,train,2.132326631848826
2020-04-07,2.748006356602968,train,1.6114224,train,2.490813733754768,train,2.0056336,train,2.090355662593628
2020-04-08,0.0834376352119672,train,0.95470756,train,0.8440713294907335,train,1.6346477,train,0.4604786804739212
2020-04-09,1.0067199117723968,train,0.82375824,train,1.3021079419481545,train,1.41705,train,1.7460998227290152
2020-04-10,0.4094553113787866,train,0.93305576,train,1.1897644661520206,train,1.8940462,train,1.718254754900688
2020-04-11,1.195154981536982,train,1.1363575,train,1.403703922109491,train,1.4518374,train,0.9141606297345356
2020-04-12,0.6287110822764721,train,1.6244885,train,0.9067002661347776,train,1.3636907,train,1.1309343365138915
2020-04-13,1.2683464024522668,train,1.762829,train,1.4827516479683842,train,1.4881482,train,1.5013992780982457
2020-04-14,2.152435914811232,train,2.3183825,train,2.2278971226983235,train,2.1887531,train,2.0509408999152203
2020-04-15,2.527514495819501,train,2.158851,train,2.1977547400627384,train,1.7077489,train,1.6348310782314437
2020-04-16,1.3400535537482228,train,1.7956445,train,1.5153598554198675,train,1.4770803,train,1.858896398220044
2020-04-17,2.1735353843179044,train,1.6092104,train,2.014525468680441,train,1.5462556,train,1.6097873517902253
2020-04-18,0.3634800837719493,train,1.7473099,train,0.5694510227987691,train,1.546501,train,0.8113550190427701
2020-04-19,0.0388147020045831,train,1.834013,train,0.3733231452710057,train,1.2880143,train,0.2604885880630141
2020-04-20,1.765092860422011,train,2.0432966,train,1.7547423997972191,train,1.682506,train,1.7893965259630056
2020-04-21,3.583007543465498,train,2.7049088,train,2.8230201795160674,train,2.6010704,train,1.772571492663757
2020-04-22,0.8626614224337044,train,2.6711154,train,1.3467700377968894,train,1.4891464,train,1.969680636344952
2020-04-23,0.4060461252201952,train,2.1983058,train,1.318120525653627,train,1.376161,train,1.511093180404148
2020-04-24,5.411725003682691,train,2.4453273,train,4.253637033522151,train,3.2456014,train,2.370599614454807
2020-04-25,3.106590554108553,train,2.16988,train,2.565527820160196,train,2.4873388,train,2.178119246938527
2020-04-26,0.4682361659512219,train,1.0764004,train,0.7711824019636283,train,1.4549077,train,0.5217296769667713
2020-04-27,2.066379520878636,train,1.4370762,train,1.9036179018112367,train,1.6068295,train,2.0706316436914194
2020-04-28,1.046134124536955,train,1.7220086,train,1.5868003983781942,train,2.2363021,train,2.012833447073044
2020-04-29,1.958505399440336,train,1.3995918,train,1.9120456787654287,train,1.7368662,train,1.5768665139297884
2020-04-30,0.960161001022007,train,1.2712551,train,1.4430432208912611,train,1.376161,train,1.724014770050641
2020-05-01,0.1912960889433992,train,1.0936195,train,1.020438737856729,train,1.3390822,train,1.1441106197384685
2020-05-02,0.7256541503481568,train,1.0402783,train,0.9695905063346284,train,1.4705791,train,0.6939444383335994
2020-05-03,0.046421713359991,train,1.0098438,train,0.4186033512041129,train,1.2880143,train,0.1142953727160474
2020-05-04,1.726861066163664,train,1.2311832,train,1.5101763390377418,train,1.6068295,train,1.620175999036488
