Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-01-01,1.2899457760904345,,,,,,,,
2020-01-02,0.7350455366085377,,,,,,,,
2020-01-03,0.5918344361205096,,,,,,,,
2020-01-04,1.367154258393283,,,,,,,,
2020-01-05,1.505321285893915,,,,,,,,
2020-01-06,0.5081280687581757,,,,,,,,
2020-01-07,0.2044572374476228,,,,,,,,
2020-01-08,2.69111665334746,,,train,1.9803856393770165,,,train,0.8786379212994808
2020-01-09,1.5222281247718752,train,1.3844266,train,1.7327264055496026,,,train,1.2899045006484182
2020-01-10,1.3542314451934303,train,1.4090828,train,1.2018974053386011,,,train,0.7585633318494203
2020-01-11,0.4681859701626271,train,1.3925034,train,0.7305606482271513,,,train,1.3240664374980542
2020-01-12,1.9493140031636056,train,1.3160386,train,1.632308410855566,,,train,0.9471585400533122
2020-01-13,1.3516828116199882,train,1.3355552,train,1.1887995382854646,,,train,1.37508047393256
2020-01-14,0.3050775955205447,train,1.3358703,train,0.5366347061881283,,,train,1.153390305944489
2020-01-15,0.5235614053945052,train,1.2872052,train,0.7625505421007627,,,train,1.1161981654840916
2020-01-16,1.1881327886752675,train,1.263583,train,1.2303454494977315,train,1.526489,train,0.979248668427829
2020-01-17,0.7107981947794908,train,1.3158652,train,0.7098161250763001,train,1.526489,train,0.8840511685979919
2020-01-18,0.2995874402042159,train,1.325508,train,0.4303583230668605,train,1.526489,train,0.776201641529948
2020-01-19,0.1299080621834803,train,1.2999657,train,0.5075521421720712,train,1.526489,train,0.8868612262391762
2020-01-20,0.1611754499106269,train,1.2382407,train,0.5306486173626568,train,1.526489,train,0.7426577926925352
2020-01-21,0.3950001102797744,train,1.2477221,train,0.7242831385888446,train,1.526489,train,0.7223816317701929
2020-01-22,0.0450349028102233,train,1.2590474,train,0.4666550062162643,train,1.526489,train,0.8067891498695278
2020-01-23,1.4311514393255726,train,1.2486603,train,1.3194826692307535,train,1.526489,train,0.6193291974080944
2020-01-24,2.1998642457237776,train,1.3367918,train,1.7325908807314183,train,1.526489,train,0.9538619710506776
2020-01-25,1.904046571174338,train,1.4489174,train,1.829389080150871,train,1.6106827,train,0.9667672240973636
2020-01-26,0.797569047456087,train,1.4457788,train,1.0842235427187803,train,1.526489,train,1.1862853530618649
2020-01-27,0.5743405330303827,train,1.3157268,train,0.9435154772337204,train,1.526489,train,1.031408616852729
2020-01-28,1.4647084440734763,train,1.2730001,train,1.4569977784723795,train,1.526489,train,1.0838213873297424
2020-01-29,2.897353803515561,train,1.2822789,train,2.281603518232526,train,1.526489,train,1.1981338229136242
2020-01-30,0.5404090774011734,train,1.4110382,train,1.0627202909621298,train,1.6106827,train,1.5045748717574847
2020-01-31,1.1266344983100531,train,1.2873162,train,1.3249613473459056,train,1.6726063,train,1.053164988846169
2020-02-01,0.949190543424825,train,1.2224056,train,1.1829999283742385,train,1.526489,train,1.392625543440201
2020-02-02,2.2841217784914933,train,1.1620356,train,1.813769511472012,train,1.526489,train,1.2474529598190809
2020-02-03,1.5045470709314714,train,1.2816538,train,1.319846231228883,train,1.6106827,train,1.4440998768342197
2020-02-04,0.2550371186005288,train,1.2702525,train,0.4701114253220441,train,1.526489,train,1.3063409623429043
2020-02-05,0.4083721856994941,train,1.1990801,train,0.6888111876717142,train,1.536876,train,1.2049373223634632
2020-02-06,0.4083721856995077,train,1.197,train,0.6467701193888213,train,1.536876,train,1.1806259408353093
2020-02-07,0.2035624112597794,train,1.2183509,train,0.3747996641061489,train,1.526489,train,0.7881669874455765
2020-02-08,0.4964518092232793,train,1.1741847,train,0.6405357098881916,train,1.526489,train,0.8677332157870838
2020-02-09,0.7667193305619916,train,1.1998619,train,0.8169267693203275,train,1.536876,train,0.9475952571428776
2020-02-10,0.7001438734968917,train,1.2228444,train,0.7426719601176242,train,1.526489,train,0.8584762396969793
2020-02-11,0.1992032531240576,train,1.2520294,train,0.457476810888521,train,1.526489,train,0.8429414553971315
2020-02-12,0.1491424586670119,train,1.2073039,train,0.4420440844099368,train,1.526489,train,0.8225567813066021
2020-02-13,3.7059335916774248,train,1.2224306,train,2.3816786856060164,train,1.526489,train,0.7415374196092833
2020-02-14,4.35564048364502,train,1.4814248,train,3.332552278626146,train,2.9662945,train,1.6473789971695614
2020-02-15,1.1724009371212356,train,1.5917938,train,1.605075426155128,train,1.4347674,train,1.550663820281358
2020-02-16,1.2240897412521297,train,1.4531093,train,1.3041531310885268,train,1.6726063,train,1.279567506442758
2020-02-17,1.8066111016514084,train,1.3338053,train,1.6233874692834585,train,1.526489,train,1.5557482433118417
2020-02-18,0.5067535236575924,train,1.3045622,train,0.7479204426095196,train,1.526489,train,1.4334030899049708
2020-02-19,0.2343567981468269,train,1.2398512,train,0.7075385692054876,train,1.526489,train,1.077592077036857
2020-02-20,3.0420596700711853,train,1.1980647,train,2.372327964045374,train,2.1762552,train,1.2003005213199922
2020-02-21,4.943345785517375,train,1.3438432,train,4.001069769187153,train,2.9196882,train,1.6933607666168904
2020-02-22,1.571832626950776,train,1.5209635,train,1.7549928582347518,train,1.733101,train,1.8705664560757969
2020-02-23,2.24620381678938,train,1.3470701,train,1.8793728531092493,train,1.6726063,train,1.5044852714463062
2020-02-24,2.073182317480946,train,1.2421575,train,1.8716388329175813,train,1.5297939,train,2.134781683268522
2020-02-25,1.1267724846342289,train,1.1756883,train,1.2445770432729395,train,1.6106827,train,1.6481207414633838
2020-02-26,1.8501915385321988,train,1.0000553,train,1.7700037653225609,train,1.526489,train,1.1989394388128347
2020-02-27,0.8283526426643875,train,1.060453,train,1.0322122160098297,train,1.526489,train,1.620705059487719
2020-02-28,1.7407677316253023,train,0.9398179,train,1.4148040231048122,train,2.1762552,train,1.1455899667899203
2020-02-29,0.4069836621173391,train,1.2581321,train,0.6096637026160705,train,1.526489,train,1.5142702161156452
2020-03-01,0.2639822201410393,train,1.4366225,train,0.655969842805379,train,1.526489,train,1.5209769803241024
2020-03-02,3.3785306752695474,train,2.2453597,train,2.742336199674731,train,1.526489,train,1.762193536247456
2020-03-03,5.431967408015392,train,3.8832178,train,4.405762173283055,train,3.690995,train,2.369838393056785
2020-03-04,3.274851843026279,train,4.269998,train,3.1238198230618264,train,2.387424,train,2.783263856240948
2020-03-05,6.43393661231856,train,3.6549788,train,4.977214033626424,train,3.690995,train,2.4735598760984456
2020-03-06,3.945742755845812,train,3.39357,train,3.60691629125324,train,2.6281123,train,3.0216353203803337
2020-03-07,1.7091587710159044,train,2.539342,train,2.141946994794872,train,1.9056313,train,1.802017891147819
2020-03-08,0.8233164760327127,train,1.8168395,train,1.4696216102088142,train,1.6726063,train,2.0017042479927865
2020-03-09,4.008911306829982,train,2.0295966,train,3.1850757091192383,train,2.7574952,train,1.9140290059295384
