Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2010-01-01,0.0,,,,,,,,
2010-01-02,4.256365418895245,,,,,,,,
2010-01-03,0.7945445758837828,,,,,,,,
2010-01-04,0.7878986040086577,,,,,,,,
2010-01-05,0.6010270876692014,,,,,,,,
2010-01-06,0.4246290881451004,,,,,,,,
2010-01-07,0.2116402906377693,,,,,,,,
2010-01-08,2.4022042838887896,,,,,,,,
2010-01-09,0.9245522293630164,,,,,,,,
2010-01-10,0.7608066103516237,,,,,,,,
2010-01-11,1.3054290110019762,,,,,,,,
2010-01-12,0.4184106522573985,,,,,,,,
2010-01-13,1.4224003908233684,,,,,,,,
2010-01-14,0.5526784361694898,,,,,,,,
2010-01-15,2.525563908914428,,,,,,,,
2010-01-16,0.9802063534502043,train,1.5644269,train,1.296473915565293,train,1.5032799,train,1.7445905133787942
2010-01-17,0.5074727550925193,train,1.2821054,train,0.6971461903207689,train,1.0523226,train,1.2588031210902269
2010-01-18,0.7423520389692668,train,1.0211086,train,0.7663103301485106,train,1.0055121,train,1.0818178956663718
2010-01-19,0.1631032521281001,train,1.0327067,train,0.3550666040914743,train,0.9541412,train,1.0031941477613702
2010-01-20,1.2138671004315351,train,0.92348784,train,0.8882423589613525,train,0.93652505,train,0.9480040828550776
2010-01-21,0.3598420579533369,train,1.092087,train,0.7210403799290412,train,1.4677632,train,1.2893494520975912
2010-01-22,0.6467863007486138,train,0.97097045,train,0.8045949692654584,train,1.0602678,train,1.1201816046148914
2010-01-23,0.2344574751978121,train,1.011813,train,0.4889126129569353,train,1.2333698,train,1.161623123526085
2010-01-24,0.1901032556366483,train,0.91050875,train,0.4702258238367646,train,0.9541412,train,0.9237889987148336
2010-01-25,0.1877234197460239,train,0.8860322,train,0.3159042859637826,train,0.9042797,train,0.9666350476215525
2010-01-26,0.8283857923979376,train,0.87646013,train,0.7759333261611568,train,0.92322546,train,0.904372156011719
