Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-01-01,1.2899457760904345,,,,,,,,
2020-01-02,0.7350455366085377,,,,,,,,
2020-01-03,0.5918344361205096,,,,,,,,
2020-01-04,1.367154258393283,,,,,train,1.7618307,,
2020-01-05,1.505321285893915,,,,,train,1.687884,,
2020-01-06,0.5081280687581757,,,,,train,1.687884,,
2020-01-07,0.2044572374476228,,,,,train,1.7618307,,
2020-01-08,2.69111665334746,,,,,train,1.7618307,,
2020-01-09,1.5222281247718752,,,,,train,2.0756235,,
2020-01-10,1.3542314451934303,,,,,train,1.7626793,,
2020-01-11,0.4681859701626271,,,,,train,1.7618307,train,1.2251531746582347
2020-01-12,1.9493140031636056,,,,,train,1.7618307,train,0.9288832327696532
2020-01-13,1.3516828116199882,,,,,train,1.7618307,train,1.270687056415532
2020-01-14,0.3050775955205447,,,,,train,1.687884,train,0.9835442641918664
2020-01-15,0.5235614053945052,,,,,train,1.7618307,train,0.982275913952301
2020-01-16,1.1881327886752675,train,0.925636,train,1.1365123641309427,train,1.7618307,train,1.209921369276257
2020-01-17,0.7107981947794908,train,0.84865767,train,0.7028932804483328,train,1.687884,train,1.0643203195195226
2020-01-18,0.2995874402042159,train,0.17114215,train,0.4632765613016575,train,1.687884,train,1.033584551143376
2020-01-19,0.1299080621834803,train,0.08300583,train,0.5574094601731133,train,1.687884,train,0.9881268817128336
2020-01-20,0.1611754499106269,train,-0.07896538,train,0.4061784882964798,train,1.687884,train,0.9868325109075268
2020-01-21,0.3950001102797744,train,0.038310934,train,0.6084918627290702,train,1.687884,train,0.8492211079190788
2020-01-22,0.0450349028102233,train,0.874298,train,0.4753659701340912,train,1.687884,train,0.8439041371350812
2020-01-23,1.4311514393255726,train,1.6919411,train,1.3902603466351182,train,1.687884,train,0.7979166353145899
2020-01-24,2.1998642457237776,train,1.7708428,train,1.713978128621775,train,1.687884,train,1.1954479299537746
2020-01-25,1.904046571174338,train,1.4656938,train,1.978846957998172,train,1.7486136,train,1.2033866474174937
2020-01-26,0.797569047456087,train,1.4338543,train,0.9410489306037848,train,1.7618307,train,1.2039104862951846
2020-01-27,0.5743405330303827,train,1.3787053,train,1.245844299875131,train,1.7618307,train,0.9952493900136024
2020-01-28,1.4647084440734763,train,1.4463145,train,1.3115190568982398,train,1.7618307,train,0.9294870734688558
2020-01-29,2.897353803515561,train,1.5482625,train,1.851946111515205,train,1.687884,train,1.1227672172112408
2020-01-30,0.5404090774011734,train,1.5551486,train,1.2799339261291331,train,1.7486136,train,1.488284974029326
2020-01-31,1.1266344983100531,train,1.3891034,train,1.3264777057549964,train,1.7626793,train,1.1074772745001291
2020-02-01,0.949190543424825,train,1.5821896,train,0.9839560498692193,train,1.7618307,train,1.520708829546876
2020-02-02,2.2841217784914933,train,1.5043631,train,1.998120726898028,train,1.687884,train,1.1120448626874764
2020-02-03,1.5045470709314714,train,1.8737615,train,1.7084967201254466,train,2.0756235,train,1.4457873650003803
2020-02-04,0.2550371186005288,train,0.78614014,train,0.8141292436464727,train,1.687884,train,1.2795688479397591
2020-02-05,0.4083721856994941,train,0.25456637,train,0.5660319931844434,train,1.7618307,train,1.174240037481819
2020-02-06,0.4083721856995077,train,0.06950466,train,0.5699117969936437,train,1.7618307,train,1.2027960689852704
2020-02-07,0.2035624112597794,train,0.6207387,train,0.5072442517423827,train,1.687884,train,0.8016756440187098
2020-02-08,0.4964518092232793,train,0.20260589,train,0.9288627021909476,train,1.687884,train,0.9175225704274552
2020-02-09,0.7667193305619916,train,0.2640974,train,0.7988625263364592,train,1.687884,train,0.9875904478842944
2020-02-10,0.7001438734968917,train,0.37202597,train,0.8403979761672272,train,1.687884,train,1.0755266821140628
2020-02-11,0.1992032531240576,train,0.8838575,train,0.6569161613403077,train,1.687884,train,0.9569286482209296
2020-02-12,0.1491424586670119,train,1.8388275,train,0.922818437759843,train,1.687884,train,0.7954202982720084
2020-02-13,3.7059335916774248,train,2.4031885,train,3.12035951323826,train,1.687884,train,0.8297990501324618
2020-02-14,4.35564048364502,train,2.692171,train,3.4953474860307185,train,2.7563562,train,1.654461686077387
2020-02-15,1.1724009371212356,train,1.432144,train,1.6772589265463511,train,1.8131522,train,1.6778756976379403
2020-02-16,1.2240897412521297,train,1.6296659,train,1.4554051538566348,train,1.7626793,train,1.2687217239147537
2020-02-17,1.8066111016514084,train,1.6500741,train,1.66658512761072,train,1.7618307,train,1.4113858207145191
2020-02-18,0.5067535236575924,train,1.8387268,train,1.2340949719633694,train,1.687884,train,1.1378899076755002
2020-02-19,0.2343567981468269,train,1.6527424,train,0.96070751406981,train,1.7618307,train,0.912304387438558
2020-02-20,3.0420596700711853,train,1.8152832,train,2.597003140937173,train,1.7618307,train,1.1911911059394755
2020-02-21,4.943345785517375,train,3.0260391,train,4.433632508418013,train,2.0756235,train,1.9914524825803377
2020-02-22,1.571832626950776,train,2.4943776,train,2.054002436411805,train,1.8131522,train,2.1990042640240337
2020-02-23,2.24620381678938,train,1.3198045,train,1.8299337960337625,train,1.7626793,train,1.4168285927968896
2020-02-24,2.073182317480946,train,2.2321818,train,1.8902564947536669,train,1.7486136,train,1.884897086244386
2020-02-25,1.1267724846342289,train,0.9950012,train,1.3664869764707797,train,1.7486136,train,1.3505677920804422
2020-02-26,1.8501915385321988,train,1.646758,train,1.6031058882984486,train,1.7618307,train,1.2043165343878388
2020-02-27,0.8283526426643875,train,1.4096643,train,1.0119139942335569,train,1.7618307,train,1.6730155373357074
2020-02-28,1.7407677316253023,train,1.3087428,train,1.7288978568384794,train,1.687884,train,1.503430129253728
2020-02-29,0.4069836621173391,train,1.2848186,train,0.7628344363211281,train,1.7618307,train,1.9406417023917228
2020-03-01,0.2639822201410393,train,0.41368973,train,0.6969532030439168,train,1.687884,train,1.2657473397232717
2020-03-02,3.3785306752695474,train,2.4488058,train,2.6074836929654075,train,1.7618307,train,1.4654904214681996
2020-03-03,5.431967408015392,train,4.99424,train,4.624165700012014,train,2.7563562,train,2.058079536033103
2020-03-04,3.274851843026279,train,2.9535809,train,3.1809064164813843,train,2.329652,train,2.299617839644497
2020-03-05,6.43393661231856,train,6.0109053,train,4.728189676176075,train,2.7563562,train,2.0394737808571577
2020-03-06,3.945742755845812,train,3.7789965,train,3.3500917390214378,train,2.329652,train,2.8312018936846477
2020-03-07,1.7091587710159044,train,2.081836,train,1.9546635814412336,train,1.7451367,train,1.8555080617486797
2020-03-08,0.8233164760327127,train,2.272982,train,1.5903869209999797,train,1.7626793,train,1.7111451818197423
2020-03-09,4.008911306829982,train,2.4148564,train,2.8379220644607983,train,1.7618307,train,1.5621143652514755
2020-03-10,4.749996838368508,train,4.120375,train,4.011600697899774,train,2.30357,train,2.457366115321702
