Fecha,Vol. Futuros,TRM,Precio Interno,VIX,EMV-ID,EPU
2020-03-11,2.3916108895772603,3780.39,1120000.0,53.9,37.69,234.73
2020-03-12,2.17498378825885,3835.15,1145000.0,75.47,34.25,187.08
2020-03-13,1.9427067960261155,4034.66,1130000.0,57.83,50.91,330.85
2020-03-14,1.1161971158534345,3941.92,1130000.0,56.72005369707631,47.57,236.03
2020-03-15,0.6741892823474449,3941.92,1130000.0,72.69291372009451,112.93,468.43
2020-03-16,1.1963252948501308,3941.92,1120000.0,82.69,56.46,323.71
2020-03-17,0.967125526517775,4099.93,1085000.0,75.91,54.47,378.92
2020-03-18,4.883644011289098,4044.55,1177000.0,76.45,47.95,455.45
2020-03-19,7.658391551454409,4128.38,1200000.0,72.0,56.65,514.67
2020-03-20,2.581061409648843,4153.91,1250000.0,66.04,55.71,633.51
2020-03-21,0.1341637271150786,4079.96,1250000.0,62.95636112935331,77.35,538.95
2020-03-22,0.0565309975216359,4079.96,1250000.0,62.01737983443085,92.74,651.07
2020-03-23,1.20895899577306,4079.96,1260000.0,61.59,68.37,572.94
2020-03-24,3.524772421650577,4079.96,1300000.0,61.67,53.28,596.78
2020-03-25,3.4047507053401,4104.9,1315000.0,63.95,55.04,449.86
2020-03-26,4.163995111793222,4086.34,1245000.0,61.0,54.42,670.3
2020-03-27,7.321355909118174,3995.83,1186000.0,65.54,39.22,557.18
2020-03-28,2.254793138616029,4042.8,1186000.0,66.84107715747251,49.69,515.39
2020-03-29,2.1659056793209683,4042.8,1186000.0,63.11285509131356,89.5,743.13
2020-03-30,3.0233952818435723,4042.8,1230000.0,57.08,30.5,361.46
2020-03-31,0.2093364800463322,4064.81,1232000.0,53.54,49.59,516.55
2020-04-01,3.0144502797969013,4054.54,1210000.0,57.06,38.65,474.81
2020-04-02,2.8470161678474364,4081.06,1223000.0,50.91,33.07,738.02
2020-04-03,3.7998167930129023,4065.5,1195000.0,46.8,35.16,540.5
2020-04-04,2.489985335026472,4008.78,1195000.0,44.79990099412174,46.53,636.21
2020-04-05,1.0450388660914405,4008.78,1195000.0,44.12191952622992,84.08,739.55
2020-04-06,2.956527830207942,4008.78,1200000.0,45.24,42.7,605.38
2020-04-07,2.748006356602968,3978.38,1203000.0,46.7,40.43,468.08
2020-04-08,0.0834376352119672,3910.15,1200000.0,43.35,25.44,524.13
2020-04-09,1.0067199117723968,3886.79,1190000.0,41.67,28.48,417.54
2020-04-10,0.4094553113787866,3886.79,1190000.0,42.231367978658454,26.56,461.87
2020-04-11,1.195154981536982,3886.79,1190000.0,43.38677792460109,39.11,547.4
2020-04-12,0.6287110822764721,3886.79,1190000.0,43.5587989082432,63.01,558.22
2020-04-13,1.2683464024522668,3886.79,1192000.0,41.17,20.27,638.81
2020-04-14,2.1524359148112318,3870.31,1165000.0,37.76,26.87,441.32
2020-04-15,2.527514495819501,3858.21,1210000.0,40.84,21.72,455.68
2020-04-16,1.3400535537482228,3920.83,1215000.0,40.11,26.38,505.52
2020-04-17,2.1735353843179044,3942.92,1180000.0,38.15,33.9,573.7
2020-04-18,0.3634800837719493,3973.06,1180000.0,38.44110795729932,20.1,529.03
2020-04-19,0.0388147020045831,3973.06,1180000.0,40.67969274599374,64.8,594.11
2020-04-20,1.765092860422011,3973.06,1172000.0,43.83,41.52,618.66
2020-04-21,3.583007543465498,3967.76,1185000.0,45.41,32.5,599.13
2020-04-22,0.8626614224337044,4045.01,1171000.0,41.98,44.62,511.42
2020-04-23,0.4060461252201952,4037.95,1172000.0,41.38,30.03,505.54
2020-04-24,5.411725003682691,4020.94,1132000.0,35.93,26.41,562.5
2020-04-25,3.106590554108553,4039.87,1132000.0,32.427728327096894,41.76,555.71
2020-04-26,0.4682361659512219,4039.87,1132000.0,32.10141744445616,82.57,855.17
2020-04-27,2.0663795208786357,4039.87,1133000.0,33.29,38.12,642.66
2020-04-28,1.046134124536955,4039.83,1140000.0,33.57,26.19,479.89
2020-04-29,1.958505399440336,4046.04,1090000.0,31.23,31.58,439.11
2020-04-30,0.960161001022007,3983.29,1105000.0,34.15,22.07,440.07
2020-05-01,0.1912960889433992,3932.72,1102000.0,37.19,26.26,516.72
2020-05-02,0.7256541503481568,3932.72,1102000.0,38.46651202891345,33.41,387.24
2020-05-03,0.046421713359991,3932.72,1102000.0,38.042495835486434,79.59,541.24
2020-05-04,1.726861066163664,3932.72,1118000.0,35.97,34.62,449.38
2020-05-05,3.0786013386226707,3990.1,1130000.0,33.61,32.99,807.66
2020-05-06,0.4582959442220386,3926.07,1139000.0,34.12,23.86,498.71
2020-05-07,1.7528124034257349,3961.66,1115000.0,31.44,29.69,504.24
2020-05-08,2.436342064011467,3924.54,1127000.0,27.98,18.07,488.53
2020-05-09,1.6048701893034436,3882.27,1127000.0,25.43516455924314,26.76,621.96
2020-05-10,0.5101508549501993,3882.27,1127000.0,24.899567551444203,30.93,536.09
2020-05-11,2.144717568153759,3882.27,1121000.0,27.57,33.73,527.36
2020-05-12,3.123069011846781,3901.34,1090000.0,33.04,19.11,442.15
2020-05-13,1.9603783430567927,3880.48,1080000.0,35.28,18.7,553.21
2020-05-14,1.2952927560658456,3901.3,1101000.0,32.61,12.8,508.02
2020-05-15,0.0953743515309779,3947.79,1094000.0,31.89,14.24,374.22
2020-05-16,0.4157195243621409,3926.06,1094000.0,30.635633956739255,18.09,385.27
2020-05-17,0.175441756717522,3926.06,1094000.0,29.152650580595807,42.59,861.1
2020-05-18,1.0953898665696638,3926.06,1084000.0,29.3,27.29,511.62
2020-05-19,1.2691122159499717,3851.07,1074000.0,30.53,34.61,363.66
2020-05-20,1.3164270973625969,3824.3,1056000.0,27.99,35.31,420.68
2020-05-21,0.8555185259818665,3804.12,1038000.0,29.53,12.75,361.11
2020-05-22,1.103922897686448,3774.25,1030000.0,28.16,17.65,418.96
2020-05-23,0.1422673733033917,3782.66,1030000.0,27.157605615296756,25.26,441.45
2020-05-24,1.0296226309939194,3782.66,1030000.0,27.384438017225605,46.47,458.16
2020-05-25,0.7963874936654175,3782.66,1030000.0,27.961551410541652,22.9,462.96
2020-05-26,0.5307826922104625,3782.66,1029000.0,28.01,16.8,389.21
