Fecha,Vol. Futuros,VIX,EMV-ID,EPU
2010-03-20,0.9724978155850186,17.313234315186307,0.58,101.07
2010-03-21,1.0624071849626917,17.34048268026568,2.4,143.6
2010-03-22,1.961055039717748,16.87,0.0,121.97
2010-03-23,1.30720815673527,16.35,0.0,193.2
2010-03-24,0.3345106259914614,17.55,0.0,123.36
2010-03-25,1.990482229893304,18.4,0.0,89.01
2010-03-26,0.8429589955768164,17.77,0.74,125.77
2010-03-27,0.4606400100064168,17.536093732182735,0.0,102.55
2010-03-28,0.7655347027224442,17.70120904261013,0.46,141.35
2010-03-29,1.3739768569908548,17.59,0.0,91.31
2010-03-30,0.5774104819086964,17.13,0.0,63.15
2010-03-31,2.035693706874397,17.59,0.0,89.89
2010-04-01,0.913916066848031,17.47,0.0,84.33
2010-04-02,1.1847355159621429,17.45271523920021,0.75,70.98
2010-04-03,0.5075556871646152,17.592230403672215,0.61,95.1
2010-04-04,0.0697381726379047,17.558130366308102,0.0,160.56
2010-04-05,0.137738115470991,17.02,0.0,94.44
2010-04-06,0.3227544490866599,16.23,0.0,58.02
2010-04-07,1.192426052973553,16.62,0.35,127.98
2010-04-08,2.0937403954265426,16.48,0.0,43.73
2010-04-09,1.4959142078156509,16.14,0.0,50.11
2010-04-10,0.0235084294302442,15.660826033489498,0.58,75.41
2010-04-11,0.6173486096188712,15.331882088053549,0.96,115.07
2010-04-12,0.044659641592202,15.58,0.0,79.97
2010-04-13,1.0160012138384138,16.2,0.0,46.21
2010-04-14,0.265101461829013,15.59,0.0,69.27
2010-04-15,0.0758725377823912,15.89,0.28,69.8
2010-04-16,2.031888956887492,18.36,0.0,75.16
2010-04-17,0.9475817238767203,19.572161030271577,0.0,101.71
2010-04-18,0.3193562760765831,19.034417390010262,0.48,106.99
2010-04-19,0.5507360987076767,17.34,0.0,78.4
2010-04-20,0.1162115180177518,15.73,0.0,73.94
2010-04-21,0.4249571780548517,16.32,1.03,47.05
2010-04-22,1.073629944725606,16.47,0.29,80.34
2010-04-23,0.5325231298752781,16.62,0.35,95.94
2010-04-24,0.7909531510319171,15.47014689868387,0.0,84.55
2010-04-25,0.5306899486706128,14.810802552585258,0.0,126.15
2010-04-26,0.7542120330397569,17.47,0.0,163.65
2010-04-27,1.3290493711936242,22.81,0.42,100.2
2010-04-28,2.305033094326315,21.08,0.33,108.28
2010-04-29,0.4844429075532427,18.44,0.84,80.39
2010-04-30,0.519096456696987,22.05,0.0,70.76
2010-05-01,1.16963475399624,22.3378382766816,0.0,47.02
2010-05-02,1.056209592334945,20.13550349990744,0.47,82.64
2010-05-03,0.1134436111393682,20.19,0.0,67.0
2010-05-04,0.7251663395320236,23.84,0.0,48.43
2010-05-05,0.1092299398609038,24.91,0.33,108.75
2010-05-06,3.032776812969875,32.8,0.0,68.4
2010-05-07,0.1127184038187498,40.95,0.35,160.17
2010-05-08,0.1688199864431547,40.103240881233674,0.57,265.2
2010-05-09,0.1325775352159067,33.807805461086396,0.0,211.97
2010-05-10,0.376438682194376,28.84,1.15,193.88
2010-05-11,1.264897817062091,28.32,0.0,90.3
2010-05-12,1.1395087461859197,25.52,0.67,153.66
2010-05-13,0.1825817560344762,26.68,0.0,126.18
2010-05-14,2.064208935982084,31.24,0.0,116.25
2010-05-15,1.3858086264059142,32.102028536018274,0.56,94.96
2010-05-16,0.1176589377420448,30.65936383463542,0.0,83.87
2010-05-17,1.4913640670579615,30.84,0.0,78.19
2010-05-18,1.255555637043851,33.55,0.0,74.4
2010-05-19,2.79087881170765,35.32,0.0,66.07
2010-05-20,0.6435759483958468,45.79,0.28,62.11
2010-05-21,0.5680757560589472,40.1,0.0,117.45
2010-05-22,0.1319299173082445,36.97666993639957,0.57,169.1
2010-05-23,0.1847966754542429,38.475649674905206,0.46,93.61
2010-05-24,0.0604905183039227,38.32,0.52,105.35
2010-05-25,0.3773589383639488,34.61,0.42,154.58
2010-05-26,0.7130823985849266,35.02,0.34,83.54
2010-05-27,0.7822725681209077,29.68,0.0,97.92
2010-05-28,0.371747640013242,32.07,0.0,92.98
2010-05-29,0.7449328695451065,36.191105805676,0.0,174.94
2010-05-30,0.2361915573127649,38.64461674305803,0.0,175.23
2010-05-31,1.018361440879654,38.67831930891103,0.0,221.3
2010-06-01,1.6614744390522174,35.54,0.5,88.0
2010-06-02,0.8457487441539395,30.17,0.0,78.16
2010-06-03,0.1476015028120457,29.46,0.0,83.05
2010-06-04,1.373698973017922,35.48,0.37,79.31
2010-06-05,0.8641976127066084,39.216706452673684,0.0,113.42
2010-06-06,0.0287726860039251,39.17994483869234,0.5,109.39
2010-06-07,0.3482588891976945,36.57,0.58,116.92
2010-06-08,0.3375214154904086,33.7,0.0,193.59
2010-06-09,0.6716443158903621,33.73,0.36,145.25
2010-06-10,1.8788543113251288,30.57,0.0,222.64
2010-06-11,5.640792953953959,28.79,0.38,105.75
2010-06-12,1.8877906687090973,29.069521134996485,0.0,86.14
2010-06-13,0.1568259873154792,29.633029323057162,0.5,141.76
2010-06-14,2.3250153971246976,28.58,0.59,103.2
2010-06-15,5.415438471049764,25.87,0.0,113.0
2010-06-16,0.3772403090544336,25.92,0.35,99.02
2010-06-17,1.5233553868950829,25.05,0.0,138.77
2010-06-18,2.463801189692921,23.95,0.0,128.67
2010-06-19,0.8277274687887457,23.210961274360173,0.0,122.97
2010-06-20,0.9252414376770428,23.321219866081215,0.48,173.79
2010-06-21,0.717026875508477,24.88,0.59,104.25
2010-06-22,0.0943247986929567,27.05,1.38,80.74
2010-06-23,0.3147626142993531,26.91,0.37,109.74
2010-06-24,5.011037559498554,29.74,0.0,140.16
2010-06-25,0.1498127621021991,28.53,0.0,165.61
2010-06-26,0.1978479885366943,26.459931512297047,1.2,159.51
2010-06-27,0.597491419869875,26.13646355787727,0.0,126.36
2010-06-28,1.2153820301938658,29.0,0.0,139.45
2010-06-29,2.928824353617088,34.13,0.0,169.44
2010-06-30,1.6580054355616505,34.54,0.0,190.92
2010-07-01,1.210668540302005,32.86,0.0,194.68
2010-07-02,2.3745407900802173,30.12,0.0,137.95
2010-07-03,0.4997242571951505,29.307122932499713,1.3,160.94
2010-07-04,1.5722088415540094,29.99992351527992,1.08,136.67
2010-07-05,6.095702351042056e-06,30.635262340420166,0.0,255.93
2010-07-06,5.352552778782186,29.65,0.57,139.81
2010-07-07,3.258235394257868,26.84,0.0,101.05
2010-07-08,0.6244166401076495,25.71,0.0,159.82
2010-07-09,0.9661910911736892,24.98,0.43,200.06
2010-07-10,1.395355941763886,24.541350602829024,0.0,148.17
2010-07-11,0.1439140324223146,24.4072133125736,0.0,198.2
2010-07-12,1.2824640904496665,24.43,0.62,185.84
2010-07-13,1.2947159895093618,24.56,0.49,170.3
2010-07-14,0.3989571042830312,24.89,0.0,147.54
2010-07-15,1.3439481041270993,25.14,0.0,132.67
2010-07-16,6.06796098459396e-06,26.25,0.0,223.92
2010-07-17,0.8820864607607795,27.318502914149214,0.0,158.33
2010-07-18,0.1742082556709551,27.46444415546325,0.0,161.06
2010-07-19,2.7699229407304675,25.97,0.0,192.93
2010-07-20,3.4859865117493,23.93,0.5,158.0
2010-07-21,0.5418339949341078,25.64,0.0,177.21
2010-07-22,2.758795651882896,24.63,0.0,356.29
2010-07-23,2.62450217734822,23.47,0.84,238.51
2010-07-24,0.1209825727664281,22.885294191124462,0.0,116.77
2010-07-25,0.5556608712879084,22.668986567520296,0.0,245.31
2010-07-26,0.1934236579830968,22.73,0.0,136.59
2010-07-27,1.1234367435798012,23.19,0.49,201.62
2010-07-28,2.2045283540013765,24.25,1.87,155.18
2010-07-29,3.319441202597845,24.13,0.0,119.59
2010-07-30,1.860651932247132,23.5,0.0,167.86
2010-07-31,0.1558466979104736,22.644085381339682,0.63,202.13
2010-08-01,0.7075643900892216,21.971475020478746,0.0,200.32
2010-08-02,1.6272676010622644,22.01,0.0,168.93
2010-08-03,3.450143171766574,22.63,0.49,128.04
2010-08-04,1.843096168505672,22.21,0.39,145.53
2010-08-05,0.0588928167787413,22.1,0.0,91.49
2010-08-06,1.4529536551217854,21.74,0.0,156.3
2010-08-07,0.456876751283451,21.838430965526772,0.0,132.03
2010-08-08,0.6955403490565457,22.176027351966862,0.0,155.81
2010-08-09,1.0669929324696776,22.14,0.0,149.17
2010-08-10,0.0294767872436555,22.37,0.0,143.49
2010-08-11,0.5584143827339434,25.39,0.39,125.01
2010-08-12,2.8602267556862597,25.73,0.33,154.61
2010-08-13,0.0284859708520788,26.24,0.0,141.21
2010-08-14,0.4263558557439037,26.928914854832374,0.0,328.09
2010-08-15,0.8527957343896603,27.05903975938006,0.0,192.53
2010-08-16,1.3804980473004365,26.1,1.37,177.94
2010-08-17,1.8069379259461849,24.33,0.0,126.51
2010-08-18,0.1996293262424635,24.59,0.82,111.88
2010-08-19,1.2200463436666489,26.44,0.0,91.51
2010-08-20,2.3687884780182618,25.49,0.0,162.27
2010-08-21,1.9411190818768027,24.360657023749457,0.0,169.7
2010-08-22,0.6308629435063727,24.307243718699972,0.49,147.37
2010-08-23,2.5995264409270944,25.66,0.0,146.06
2010-08-24,8.416044850752247,27.46,0.53,112.75
2010-08-25,1.6619207101337838,26.7,0.0,202.98
2010-08-26,3.5028278046079877,27.37,0.0,153.88
2010-08-27,4.092790241578789,24.45,0.41,174.13
2010-08-28,1.3946906065266618,23.987115519566924,0.0,201.08
2010-08-29,0.079840636695355,25.841692690823898,0.96,164.77
2010-08-30,0.0723770318041224,27.21,0.0,235.2
2010-08-31,1.5434570468548727,26.05,0.0,214.97
2010-09-01,2.071162756939248,23.89,0.79,296.8
2010-09-02,1.4847674467094316,23.19,0.32,113.68
2010-09-03,1.004760659213519,21.31,0.0,159.55
2010-09-04,0.6289608364025951,20.8310677795264,0.0,126.39
2010-09-05,0.0094248647532941,21.812650868688067,0.0,298.85
2010-09-06,5.370569133741764e-06,23.165408523505704,0.91,364.92
2010-09-07,2.3880147763406625,23.8,0.0,315.25
2010-09-08,1.2506676828095382,23.25,0.39,233.09
2010-09-09,2.0667838355430392,22.81,0.0,208.02
2010-09-10,0.476948439903528,21.99,0.39,165.88
2010-09-11,0.9814167285830904,21.389026445200223,0.0,243.26
2010-09-12,0.13507472880226,21.158694916328002,0.48,229.65
2010-09-13,1.2455441267345797,21.21,0.0,260.5
2010-09-14,3.25317250024846,21.56,0.0,317.76
2010-09-15,0.5435499340783502,22.1,0.0,200.01
2010-09-16,1.2010588243660238,21.72,0.0,139.28
2010-09-17,1.32207108085284,22.01,0.39,163.29
2010-09-18,2.0899771411666714,21.8027380817992,0.0,141.32
2010-09-19,1.8268515749980705,21.34094236247238,0.0,198.57
2010-09-20,0.0467737134863658,21.5,0.0,235.79
2010-09-21,1.2931807673353148,22.35,0.95,182.97
2010-09-22,1.6260520871780406,22.51,0.0,278.65
2010-09-23,0.9402724142171278,23.87,0.0,131.98
2010-09-24,0.5797117684325958,21.71,0.78,118.9
2010-09-25,1.262616714308326,20.841568305457425,0.0,248.99
2010-09-26,0.1682076949523704,21.658315830227323,0.0,242.66
2010-09-27,2.340297399848952,22.54,0.0,250.43
2010-09-28,3.610305890673044,22.6,0.0,193.93
2010-09-29,1.7080746197629335,23.25,0.0,204.22
2010-09-30,1.4642344031623264,23.7,0.3,153.17
2010-10-01,1.0709974676877565,22.5,0.0,174.77
2010-10-02,2.443402122765481,22.676063900116752,0.0,183.29
2010-10-03,2.413039854061479,23.643428359803814,0.0,278.7
2010-10-04,0.0087708649683648,23.53,0.63,201.85
2010-10-05,2.5752496102414764,21.76,1.49,167.29
2010-10-06,0.8225829959387856,21.49,0.0,146.65
2010-10-07,1.2034529198682649,21.56,0.0,155.11
2010-10-08,4.894115003881412,20.71,0.0,213.44
2010-10-09,0.6331395582576933,19.82837290238236,0.53,210.06
2010-10-10,2.4159959195968,19.233080557240253,0.0,310.53
2010-10-11,0.1573375371763031,18.96,0.0,255.23
2010-10-12,3.8703883889241286,18.93,0.47,206.01
2010-10-13,0.2420331960065893,19.07,0.0,157.99
2010-10-14,0.775923625339835,19.88,0.0,402.91
2010-10-15,0.641713432063343,19.03,0.0,185.5
2010-10-16,1.1100194893862725,18.11753575252023,0.0,171.19
2010-10-17,0.417340755658235,18.021758931991066,0.46,344.92
2010-10-18,1.097252055105439,19.09,1.77,268.65
2010-10-19,2.8155910379601785,20.63,0.91,203.27
2010-10-20,3.0184156565810656,19.79,0.0,206.51
2010-10-21,2.1371020761563133,19.27,0.0,217.01
2010-10-22,1.075413640537611,18.78,0.36,161.12
2010-10-23,0.5913994518504199,18.82810407881047,0.53,184.92
2010-10-24,0.5097664158393547,19.319081544858918,0.46,340.12
2010-10-25,0.9079805453034856,19.85,1.17,350.64
2010-10-26,0.6215060403434192,20.22,0.44,265.05
2010-10-27,0.7213064478285514,20.71,0.0,163.49
2010-10-28,1.864503495870644,20.88,0.56,195.22
2010-10-29,3.424906673463277,21.2,0.0,239.21
2010-10-30,0.4488821955302723,21.460538275898582,0.0,249.82
2010-10-31,2.185679030478402,21.638195801017414,1.36,298.32
2010-11-01,1.130157592164647,21.83,0.59,204.39
2010-11-02,0.8562127351166793,21.57,0.44,274.36
2010-11-03,1.6433184872176403,19.56,0.0,317.26
2010-11-04,4.802515074438768,18.52,0.3,273.42
2010-11-05,0.3163404511754136,18.26,0.0,229.76
2010-11-06,1.6464842978580574,17.96901777673919,0.0,108.89
2010-11-07,0.0541568519323288,17.837225016558424,1.38,167.06
2010-11-08,3.020058897065088,18.29,1.18,126.6
2010-11-09,4.210900834601393,19.08,0.45,226.72
2010-11-10,2.236291655414596,18.47,0.35,96.41
2010-11-11,2.673828423371534,18.64,0.31,134.98
2010-11-12,3.046170186922544,20.61,0.0,77.25
2010-11-13,0.2783329156116135,20.686535301278226,0.54,155.07
2010-11-14,1.8680994694182464,19.749895909005104,0.0,218.27
2010-11-15,0.1705716128163394,20.2,0.0,186.6
2010-11-16,3.3067027622039453,22.58,0.93,123.29
2010-11-17,0.8307159162803812,21.76,0.0,204.46
2010-11-18,4.509462868614596,18.75,0.92,124.95
2010-11-19,0.5734782742038181,18.04,0.0,167.29
2010-11-20,1.3408843473289842,17.44810920409615,0.56,124.3
2010-11-21,1.097785274480792,17.128860654008566,0.48,154.75
2010-11-22,0.6597765591407074,18.37,0.0,150.98
2010-11-23,2.0168750883620845,20.63,0.0,69.59
2010-11-24,1.5329641513118997,19.56,0.0,115.72
2010-11-25,1.7322425988321566,20.500479771944285,0.88,167.78
2010-11-26,0.7110746448309423,22.22,0.0,236.9
2010-11-27,0.1353547606771886,21.96654586631622,0.0,97.5
2010-11-28,0.3061773434120825,20.987477790141675,1.55,181.88
2010-11-29,0.3179379714362096,21.53,0.0,216.8
2010-11-30,0.7189816518100461,23.54,0.0,163.66
2010-12-01,1.1626599739090957,21.36,0.37,138.88
2010-12-02,0.0491762980158668,19.39,0.64,166.12
2010-12-03,0.5393491868396734,18.01,0.0,188.06
2010-12-04,0.8842434630505316,17.55090152821135,0.0,115.13
2010-12-05,0.7684546485729427,17.74226992840146,0.0,223.77
2010-12-06,0.3563250438470473,18.02,0.0,156.81
2010-12-07,0.5045055745828043,17.99,0.0,156.64
2010-12-08,1.626841755162132,17.74,0.0,164.32
2010-12-09,0.0244768083464254,17.25,0.0,143.55
2010-12-10,2.4417990641575966,17.61,0.0,219.55
2010-12-11,0.5276847006265452,17.81584242636228,0.59,118.37
2010-12-12,0.350790814707789,17.7135930482396,0.5,227.72
2010-12-13,3.858003445381552,17.55,0.63,193.55
2010-12-14,0.3921121388886582,17.61,0.0,141.65
2010-12-15,0.2538951161935061,17.94,0.0,153.08
2010-12-16,0.3463806719187896,17.39,0.0,149.21
2010-12-17,4.123828537480645,16.11,0.0,252.45
2010-12-18,0.5296668964650966,15.593070872939414,0.0,185.69
2010-12-19,1.7026512618062477,15.845594414532282,0.51,142.59
2010-12-20,0.9062582681133156,16.41,0.0,147.51
2010-12-21,4.013624865572621,16.49,0.0,132.73
2010-12-22,1.573138788411298,15.45,0.0,129.36
2010-12-23,2.445949012584712,16.47,0.0,79.79
2010-12-24,0.3258779361478596,17.46262079795257,0.0,37.25
2010-12-25,0.2898044570256698,17.82772414888122,0.0,151.38
2010-12-26,0.1208783574310855,17.813965425369258,0.0,245.83
2010-12-27,0.4979570215968653,17.67,0.0,167.35
2010-12-28,0.7760919919196956,17.52,0.54,134.15
2010-12-29,0.1461530691312665,17.28,0.0,112.22
2010-12-30,1.4077341412778066,17.52,0.0,126.1
2010-12-31,1.7617905352953582,17.75,0.0,180.76
2011-01-01,1.071274692635231,17.803640378297242,1.66,231.47
2011-01-02,0.4572088451925033,17.735003961287564,2.22,350.22
2011-01-03,1.365321467545883,17.61,1.29,179.94
2011-01-04,1.5834807795959704,17.38,0.0,99.93
2011-01-05,0.8334229064670049,17.02,0.36,117.62
2011-01-06,4.291845404575967e-06,17.4,0.0,210.12
2011-01-07,0.9920288385992628,17.14,2.33,78.36
2011-01-08,0.5868203568072234,17.203825609912958,0.0,112.44
2011-01-09,0.1557366657120953,17.523857822092815,0.49,208.07
2011-01-10,0.6692048123777917,17.54,0.0,142.87
2011-01-11,1.480872646444328,16.89,0.46,99.18
2011-01-12,2.482770068360075,16.24,0.0,143.29
2011-01-13,1.296818006588256,16.39,0.32,86.38
2011-01-14,1.2285687255320787,15.46,0.0,121.36
2011-01-15,0.4247286320249929,14.629024525338272,0.0,145.47
2011-01-16,0.0818318827949231,14.392525503653458,0.0,124.49
2011-01-17,0.4281119226866982,14.792263730141919,0.0,152.8
2011-01-18,0.2339679893209812,15.87,0.0,130.09
2011-01-19,1.2183542819740292,17.31,1.06,169.89
2011-01-20,0.3015294121759594,17.99,0.0,112.69
2011-01-21,3.642927175540119,18.47,0.0,109.35
2011-01-22,0.9488034088118972,18.379621209530512,0.0,72.18
2011-01-23,0.9820868173401668,17.943844037546604,0.49,158.18
2011-01-24,1.264620513405191,17.65,0.62,160.06
2011-01-25,2.582578704918333,17.59,0.0,99.94
2011-01-26,2.666824708216127,16.64,0.35,110.03
2011-01-27,0.2318475061098655,16.15,2.11,113.47
2011-01-28,3.340906213112983,20.04,0.73,122.57
2011-01-29,1.0754184269235587,22.136410670875826,0.57,104.16
2011-01-30,0.9906965313640488,21.5412560496278,0.47,151.47
2011-01-31,0.1663878862150976,19.53,0.59,114.06
2011-02-01,1.8616482607764997,17.63,0.0,135.88
2011-02-02,0.4001605980007315,17.3,0.0,81.51
2011-02-03,0.3786750912640789,16.69,0.0,62.98
2011-02-04,0.8189399609071948,15.93,0.0,97.16
2011-02-05,0.0158666488592949,15.890099837224225,0.56,175.43
2011-02-06,0.4961271084935594,16.228383878263603,0.0,143.7
2011-02-07,0.3316510574377849,16.28,0.0,139.94
2011-02-08,0.8645876718221935,15.81,0.45,108.0
2011-02-09,2.394368175262989,15.87,0.0,80.97
2011-02-10,0.7855499940308832,16.09,0.0,59.31
2011-02-11,1.4383067376772651,15.69,0.0,81.01
2011-02-12,0.1282918772649368,15.481536233151447,0.0,159.46
2011-02-13,1.4029797397385737,15.614901430552344,0.47,153.25
2011-02-14,1.0932425152881902,15.95,0.59,185.5
2011-02-15,0.2322431854787799,16.37,0.45,156.02
2011-02-16,0.2322431854787815,16.72,0.34,106.72
2011-02-17,3.3082864945216706,16.59,0.87,83.15
2011-02-18,1.5955811602791268,16.43,0.0,97.46
2011-02-19,0.8801674473462048,16.818647310324955,0.0,96.62
2011-02-20,0.5847808722090515,17.765829359096085,0.0,116.84
2011-02-21,0.0327829493545484,19.137596728319178,0.61,119.66
2011-02-22,0.7824599938234755,20.8,0.0,149.43
2011-02-23,1.7885606306522903,22.13,0.0,104.96
2011-02-24,1.7075187353647598,21.32,0.0,117.41
2011-02-25,1.3160558438081926,19.22,0.0,128.07
2011-02-26,1.3545679116594949,17.479903095586824,0.0,115.8
2011-02-27,0.4743326464605218,16.96980983995927,0.0,173.01
2011-02-28,0.3457439675204863,18.35,0.0,84.82
2011-03-01,0.8872516614748783,21.01,0.0,140.96
2011-03-02,0.0742390531498673,20.7,0.0,202.3
2011-03-03,1.8382870600533576,18.6,0.0,106.1
2011-03-04,0.584583323529266,19.06,0.0,78.77
2011-03-05,0.0475371105314994,20.154643630596816,0.54,73.87
2011-03-06,1.220047231181224,20.810172089308967,0.46,151.8
2011-03-07,1.639544642678721,20.66,0.59,141.02
2011-03-08,2.182800975209835,19.82,0.45,143.22
2011-03-09,2.4934659544415587,20.22,0.0,110.3
2011-03-10,4.907892868397852,21.88,0.0,126.24
2011-03-11,2.3827842124109333,20.08,0.0,170.51
2011-03-12,0.6037299731079049,18.96830546900029,0.57,107.65
2011-03-13,0.7723026328479137,19.516679124768242,0.0,199.64
2011-03-14,1.5771847264464784,21.13,0.0,193.87
2011-03-15,3.9960507143417776,24.32,0.0,178.36
2011-03-16,0.7969681651831984,29.4,0.0,133.15
2011-03-17,2.556347805062781,26.37,0.29,145.73
2011-03-18,1.970147634274591,24.44,0.0,140.54
2011-03-19,0.6336398325071155,23.038068053425942,0.58,147.62
2011-03-20,0.3314195882459638,21.581721334099882,0.95,221.16
2011-03-21,0.6822768052514281,20.61,1.21,134.17
2011-03-22,0.8375868340830196,20.21,0.0,100.29
2011-03-23,1.7895505703644448,19.17,0.0,106.04
2011-03-24,1.0479137809992265,18.0,0.0,109.82
2011-03-25,1.047913780999231,17.91,0.0,110.94
2011-03-26,0.373102929460641,18.721328031352474,0.0,161.46
2011-03-27,0.7295057036095282,19.553348000395122,0.47,190.04
2011-03-28,1.3899565078023306,19.44,0.0,182.28
2011-03-29,0.9516630635485568,18.16,0.0,124.84
2011-03-30,1.2731763428713592,17.71,0.0,150.03
2011-03-31,0.2457700452528488,17.74,0.29,81.91
2011-04-01,1.6220181962880311,17.4,0.36,148.31
2011-04-02,2.4854809111229943,17.31147674294627,0.0,176.64
2011-04-03,1.3438835041007309,17.44585577280517,0.0,148.13
2011-04-04,2.336944041335224,17.5,0.0,103.52
2011-04-05,4.6546643602248565,17.25,0.0,76.7
2011-04-06,1.162367792766889,16.9,0.32,88.4
2011-04-07,2.84432223861682,17.11,0.0,163.18
2011-04-08,0.7850336984516615,17.87,0.0,107.93
2011-04-09,0.1649233743016329,17.669460396324688,0.0,113.46
2011-04-10,0.1373327309816345,16.907971972892955,0.47,124.99
2011-04-11,0.4296330672785717,16.59,0.59,119.37
2011-04-12,0.2917580479522205,17.09,0.0,120.58
2011-04-13,2.48885705134882,16.92,0.0,84.78
2011-04-14,0.6038022251250256,16.27,0.58,89.71
2011-04-15,1.998313647139604,15.32,0.0,107.61
2011-04-16,0.0065170294627425,15.688215689400277,0.0,122.29
2011-04-17,1.2532632386370344,16.701899109860367,0.97,226.41
2011-04-18,0.028268880208361,16.96,1.15,149.96
2011-04-19,2.345282512587447,15.83,0.91,129.47
2011-04-20,1.092907053219023,15.07,0.0,105.92
2011-04-21,1.05857228893321,14.69,0.0,77.9
2011-04-22,1.007608217499707,14.772095898042545,0.0,168.72
2011-04-23,0.6737568671524916,15.159791107860231,0.0,99.88
2011-04-24,1.612270040299744,15.582590763747808,1.95,117.05
2011-04-25,0.1043720552266299,15.77,0.0,118.44
