Fecha,Vol. Futuros
2010-01-01,0.0
2010-01-02,4.256365418895245
2010-01-03,0.7945445758837828
2010-01-04,0.7878986040086577
2010-01-05,0.6010270876692014
2010-01-06,0.4246290881451004
2010-01-07,0.2116402906377693
2010-01-08,2.4022042838887896
2010-01-09,0.9245522293630164
2010-01-10,0.7608066103516237
2010-01-11,1.3054290110019762
2010-01-12,0.4184106522573985
2010-01-13,1.4224003908233684
2010-01-14,0.5526784361694898
2010-01-15,2.525563908914428
2010-01-16,0.9802063534502043
2010-01-17,0.5074727550925193
2010-01-18,0.7423520389692668
2010-01-19,0.1631032521281001
2010-01-20,1.2138671004315351
2010-01-21,0.3598420579533369
2010-01-22,0.6467863007486138
2010-01-23,0.2344574751978121
2010-01-24,0.1901032556366483
2010-01-25,0.1877234197460239
2010-01-26,0.8283857923979376
2010-01-27,3.4587700846474214
2010-01-28,0.4502821866941269
2010-01-29,0.9446508939793512
2010-01-30,0.1298839014672504
2010-01-31,0.3195293214770294
2010-02-01,0.4536869785701584
2010-02-02,1.8685147503590067
2010-02-03,1.529595201687086
2010-02-04,1.0962120735451917
2010-02-05,2.112619381604845
2010-02-06,0.3170541455738225
2010-02-07,1.0680804772078047
2010-02-08,0.6750914980028323
2010-02-09,0.1915342474068915
2010-02-10,1.370935356799558
2010-02-11,7.564296231265597e-06
2010-02-12,0.4151732704462343
2010-02-13,0.7022593648322781
2010-02-14,0.5210346320014542
2010-02-15,0.0419736413462786
2010-02-16,0.7393460653315223
2010-02-17,0.9032805112124312
2010-02-18,1.3891719549224122
2010-02-19,0.4835419501473694
2010-02-20,1.0685667484249597
2010-02-21,1.6293015873712255
2010-02-22,1.00625883223873
2010-02-23,0.3843202270753352
2010-02-24,0.0766871203226592
2010-02-25,2.130624854424374
2010-02-26,1.0516163126129283
2010-02-27,0.6905469587757076
2010-02-28,0.2109542464458466
2010-03-01,0.0928946279802522
2010-03-02,0.5004822766349785
2010-03-03,0.3847638452070634
2010-03-04,1.4366389585202577
2010-03-05,0.1172562182421588
2010-03-06,0.0386171580739149
